movieId,title,genres
333931,Aashik Aawara,"Romance, Comedy"
302876,Andaz,"Action, Comedy, Music, Romance"
463321,Masterji,"Romance, Music"
329909,Mr. X,"Action, Science Fiction, Thriller"
161226,Biwi No. 1,"Comedy, Drama, Romance"
307164,Angry Young Men,Drama
1154469,Love Nation,"Romance, TV Movie"
37690,Get Educated: Paathshaala,"Drama, Family"
425744,Doodh Ka Karz,"Action, Drama, Fantasy"
166217,Shortcut Romeo,"Action, Crime, Drama"
318563,Himmat,Action
534985,Bhaiaji Superhit,"Action, Thriller, Comedy"
212754,Siddharth,Drama
20295,C Kkompany,Comedy
155973,Aan: Men at Work,"Action, Crime, Thriller"
2463,Time Out,"Drama, Action, Thriller, Crime"
1272831,Monalisa,Fantasy
331490,Phool Aur Angaar,
375199,Jai Gangaajal,"Drama, Action"
232783,Yudh,
11048,Knock Out,"Action, Comedy, Crime, Drama"
85047,London Paris New York,Romance
1196364,Vampires of Vijay Nagar,"Comedy, Horror"
109586,Khudgarz,"Drama, Family"
168489,Bol Radha Bol,"Comedy, Thriller, Romance"
1033399,Junglee,Drama
910784,Thangalaan,"Adventure, Drama, Action"
659674,World Famous Lover,"Romance, Drama"
357706,Irudhi Suttru,"Action, Drama"
107548,Chupke Chupke,"Drama, Romance"
802793,Jahaan Chaar Yaar,"Comedy, Drama"
20454,Dil Dosti Etc,Drama
20832,Krazzy 4,"Comedy, Crime"
410269,Chacha Bhatija,
209943,Anupama,"Family, Drama"
166874,Ittefaq,"Crime, Mystery, Thriller"
161395,Patthar Ke Phool,"Romance, Action"
684684,Shor,"Horror, Adventure, Fantasy"
304082,Batwara,"Action, Drama"
329864,Unfreedom,"Romance, Crime, Drama"
220495,Bullett Raja,"Action, Crime, Drama"
14159,Aaja Nachle,"Romance, Drama"
626708,Angaaray,"Drama, Action, Crime"
309146,Jeene Nahi Doonga,"Action, Drama"
1032045,Woh 3 Din,Drama
78442,Mujhse Fraaandship Karoge,"Drama, Comedy, Romance"
1202268,Quotation Gang,"Action, Thriller"
83648,Mere Apne,"Music, Drama, Family"
347807,Fight Club: Members Only,Action
325140,Hum To Mohabbat Karega,"Romance, Thriller"
1040393,Sanaa,Drama
4252,Chalte Chalte,"Comedy, Drama, Romance"
272220,Karam,"Action, Crime, Drama"
499666,Majboor,
359865,Lootere,
138510,Pran Jaaye Par Shaan Na Jaaye,Drama
586077,Chand Sa Roshan Chehra,Romance
10741,Bobby,Drama
1109487,Dhruva,
1042317,Regina,Documentary
258665,Bhopal: A Prayer for Rain,"History, Drama"
1089737,Saindhav,"Action, Crime"
570143,Christopher,Animation
29538,Pyaar Impossible!,"Comedy, Romance"
308200,Insaf Ka Tarazu,"Crime, Drama"
551493,Sanjog,Drama
44565,Khatta Meetha,"Comedy, Drama"
19491,Kyun! Ho Gaya Na...,"Drama, Family, Romance"
58725,Netaji Subhas Chandra Bose: The Forgotten Hero,"Action, Drama, History"
1083760,Sector Balakot,War
401772,Anari,"Family, Drama, Comedy, Romance"
411612,Nibunan,"Action, Crime, Thriller"
485869,MCA Middle Class Abbayi,"Action, Comedy, Family"
58558,Music Teacher,"Music, Drama"
20931,Taxi No. 9 2 11: Nau Do Gyarah,"Comedy, Drama, Thriller"
80556,Shatranj Ke Khilari,Drama
46403,Main Khiladi Tu Anari,"Action, Comedy"
1180183,Sangam,Romance
33145,Satte Pe Satta,Comedy
829808,D Company,"Action, Crime, Thriller"
1172126,The Test,Animation
60597,Red: The Dark Side,"Drama, Romance, Thriller"
156288,Fool N Final,"Action, Comedy"
194433,Home Delivery: Aapko... Ghar Tak,"Comedy, Romance"
272878,MAX,"Adventure, Drama, Family"
83903,Vaah! Life Ho Toh Aisi!,"Drama, Comedy, Family, Fantasy"
618473,Khandaani Shafakhana,"Comedy, Drama"
471919,Lucknow Central,"Drama, Action, Thriller"
1690,Hostel,Horror
381418,Sanam Teri Kasam,"Drama, Romance"
85043,Tere Naal Love Ho Gaya,"Drama, Comedy, Romance"
1166747,Children of War,"Drama, War"
304919,Anjaana,Romance
403540,Mirzya,"Romance, Drama, Fantasy"
306169,Mera Saaya,"Drama, Mystery"
179711,Mere Dad Ki Maruti,Comedy
1073117,Shubh Nikah,"Comedy, Drama"
455985,Andolan,"Drama, Action, Comedy"
641304,Gumnaami,"Action, Drama"
569323,Dobaara,Romance
39218,"Main, Meri Patni... Aur Woh!","Comedy, Drama, Romance"
231449,Guddi,"Family, Drama, Comedy"
258708,Shagird,
103640,Ishaqzaade,"Drama, Action, Romance"
104724,Do Anjaane,Drama
547654,Badhaai Ho Badhaai,"Comedy, Romance, Drama"
543941,Chalta Purza,"Action, Thriller"
1215191,Safar,Drama
481738,Tera Intezaar,"Thriller, Romance"
35695,Welcome to Sajjanpur,Comedy
125223,Ram-Avtar,"Drama, Adventure"
643304,Sehra,"Romance, Drama, Family"
807079,Mosagallu,"Crime, Thriller"
734780,Sardar Ka Grandson,"Comedy, Drama, Romance, Family"
71900,Always Kabhi Kabhi,"Comedy, Crime, Drama, Romance"
1237599,Chuhiya,
48244,Xcuse Me,Comedy
46382,Dillagi,"Drama, Romance"
1248795,Love Love Love,"Romance, Action, Drama"
127498,Raaz 3: The Third Dimension,"Horror, Thriller"
66841,Ragini MMS,"Drama, Horror, Mystery"
479401,Lakeer Ka Fakeer,
161447,Yeh Dillagi,"Comedy, Drama, Romance"
12623,Suspect,"Crime, Drama, Thriller"
143734,Parwana,
168488,Yaraana,"Action, Drama, Music"
318848,MSG: The Messenger of God,"Comedy, Action"
254420,Gulaab Gang,Drama
33067,Chameli,"Drama, Romance"
1250508,Kaantha,
141557,Maa,
26153,God Tussi Great Ho,"Comedy, Drama, Fantasy"
107548,Chori Chori,"Drama, Romance"
331560,Bewafai,"Romance, Drama"
204146,Paar,Drama
45132,Super,"Comedy, Action, Drama"
1003960,Haunted Evil Dead,Horror
131775,Tamanna,
458939,Lal Baadshah,"Action, Drama"
106093,Teesri Aankh,"Action, Thriller"
144407,Karm,
274812,Jaan Tere Naam,"Romance, Drama"
161214,Phir Milenge,"Romance, Drama"
782848,Madam Chief Minister,Drama
309593,Sabse Bada Khiladi,"Action, Crime"
813474,Chaalbaaz in London,"Comedy, Drama"
273579,Pyaar Diwana Hota Hai,
137164,Bulandi,Drama
307433,Bhakta Kannappa,
302883,Gaddaar,
904395,Maa Beta,"Comedy, Crime, Drama"
534686,Saheb Biwi Aur Gangster,"Action, Drama, Thriller"
207377,Parvarish,"Drama, Action, Crime"
339795,Barkhaa,"Drama, Romance"
15411,Bheja Fry,Comedy
217745,Dil Maange More!!!,Romance
271542,Khullam Khulla Pyaar Karen,Comedy
495806,Pareeksha,
154314,Gambler,"Mystery, Thriller"
318146,Humjoli,"Comedy, Drama, Romance"
417772,Wrong Way,"Comedy, Family, Romance"
546442,Zabardast,"Drama, Action"
618996,Salaakhen,"Action, Drama"
647501,Anmol,"Drama, Family, Romance"
538513,Ravan Raaj: A True Story,"Action, Crime, Mystery, Thriller"
441862,Hebbuli,"Drama, Action"
591912,Dadagiri,
32904,Tony,"Horror, Drama, Thriller"
1129570,Rosh,Thriller
641286,P Se Pyaar F Se Faraar,"Crime, Drama, Romance"
91310,Ekk Deewana Tha,Romance
262918,The Royal Bengal Tiger,Mystery
663215,Brahmachari,"Comedy, Romance"
768362,Missing,"Thriller, Mystery, Drama"
1060922,Thugs,"Comedy, Crime"
1009723,Middle Class Love,"Comedy, Drama, Romance"
380593,Akayla,"Thriller, Action, Drama"
324796,Oonche Log,"Comedy, Drama, Family"
718739,RK/RKAY,"Romance, Comedy"
534139,Go Goa Gone 2,"Comedy, Horror, Action, Adventure"
68029,Double Dhamaal,"Comedy, Crime"
14468,Ek Chalis Ki Last Local,"Action, Comedy"
1214368,Golmaal 5,"Comedy, Adventure"
85053,Jannat 2,"Action, Romance"
852194,Zeher,
1033399,Junglee,Drama
46428,Gangaajal,"Drama, Crime"
285753,Hum Paanch,"Action, Drama"
82595,Bandini,"Romance, Drama"
653346,Plan,"Science Fiction, Adventure, Action"
261944,Shudra the Rising,"History, Family, Drama"
528011,Ilaaka,"Action, Drama"
144028,Kamaal Dhamaal Malamaal,"Comedy, Drama"
244455,Geet Gaata Chal,"Drama, Family, Music"
334525,We R Friends,Drama
63683,Luv Ka the End,"Comedy, Drama"
230431,Thanedaar,"Action, Crime, Drama"
241603,Miss Mary,Drama
410339,Bombai Ka Babu,
1021452,Souten: The Other Woman,Thriller
369843,Humko Tumse Pyaar Hai,"Romance, Thriller"
376199,Faraar,"Action, Crime, Drama, Thriller"
103,Taxi Driver,"Crime, Drama"
309151,Kalicharan,
799719,Time to Dance,"Drama, Romance"
59372,Sur: The Melody of Life,Drama
143895,Nigahen: Nagina Part II,"Drama, Fantasy, Horror"
166233,Kyo Kii... Main Jhuth Nahin Bolta,Comedy
