Title,Vote_Average,Vote_Count,Weighted_Average
naaka bandi,7.5,4.0,5.333787596486559
pati patni aur tawaif,4.5,53.0,4.481278044424601
kafan,0.0,0.0,4.371026528258363
kali ganga,3.9,25.0,4.0246834927742725
jurm,5.1,8.0,4.714072867901486
pratibandh,5.5,2.0,4.576294432211387
sailaab,4.333,3.0,4.361519896193772
nyay anyay,5.0,1.0,4.4339238754325265
shiva,0.0,0.0,4.371026528258363
shaitani ilaaka,0.0,0.0,4.371026528258363
pyar ke naam qurbaan,0.0,0.0,4.371026528258363
pyar ka karz,5.8,3.0,4.728269896193772
raeeszada,2.0,1.0,4.133923875432527
sheshnaag,4.0,1.0,4.333923875432527
shandaar,5.8,4.0,4.810710673409636
sher dil,10.0,1.0,4.9339238754325265
tejaa,8.2,5.0,5.7385170538803765
swarg,6.25,10.0,5.359959934438172
veeru dada,0.0,0.0,4.371026528258363
zahreelay,4.0,4.0,4.256864519563482
taqdeer ka tamasha,0.0,0.0,4.371026528258363
thodasa roomani ho jaayen,5.0,1.0,4.4339238754325265
thanedaar,6.0,5.0,4.95280276816609
ram lakhan,6.778,18.0,5.975675509419454
asmaan se ooncha,4.0,2.0,4.303567159484115
tridev,6.313,16.0,5.61388955017301
chaalbaaz,6.143,7.0,5.146264922145329
batwara,8.8,3.0,5.478269896193773
bade ghar ki beti,10.0,3.0,5.778269896193772
bahurani,0.0,0.0,4.371026528258363
bhrashtachar,2.5,2.0,4.0308398867568425
maine pyar kiya,5.852,88.0,5.714590090250776
daata,7.25,4.0,5.256864519563482
dav pech,4.3,24.0,4.31937087134319
daddy,5.0,18.0,4.790342176086121
dana paani,10.0,1.0,4.9339238754325265
chandni,4.711,64.0,4.669085462388018
eeshwar,7.0,3.0,5.028269896193772
do qaidi,6.5,6.0,5.222615916955018
gair kanooni,3.0,1.0,4.233923875432526
gawaahi,0.0,0.0,4.371026528258363
chingari,4.0,3.0,4.278269896193772
goonj,0.0,0.0,4.371026528258363
hero hiralal,4.0,2.0,4.303567159484115
ghar ka chiraag,5.0,1.0,4.4339238754325265
guru,1.0,1.0,4.033923875432526
joshilaay,5.333,3.0,4.611519896193772
hisaab khoon ka,9.667,3.0,5.695019896193773
hum bhi insaan hain,10.0,1.0,4.9339238754325265
ilaaka,6.333,6.0,5.155815916955018
jaadugar,6.396,24.0,5.843734507706826
hum intezaar karenge,10.0,1.0,4.9339238754325265
jaaydaad,4.0,2.0,4.303567159484115
jaisi karni waisi bharnii,0.0,0.0,4.371026528258363
kanoon apna apna,4.0,1.0,4.333923875432527
khayal gatha,5.8,4.0,4.810710673409636
kala bazaar,5.875,4.0,4.833787596486559
jung baaz,7.5,2.0,4.939930795847752
ladaai,0.0,0.0,4.371026528258363
lashkar,4.5,2.0,4.394476250393206
mahaadev,4.0,1.0,4.333923875432527
love love love,6.457,115.0,6.305598699631655
main azaad hoon,6.25,4.0,4.949172211871174
main tera dushman,7.0,3.0,5.028269896193772
nigahen: nagina part ii,6.417,6.0,5.189415916955017
mujrim,7.7,5.0,5.559945625308948
main tere liye,0.0,0.0,4.371026528258363
paraya ghar,0.0,0.0,4.371026528258363
prem pratigyaa,7.5,2.0,4.939930795847752
purani haveli,4.8,5.0,4.524231339594662
sachai ki taqat,3.0,1.0,4.233923875432526
sachché ká bol-bálá,5.0,1.0,4.4339238754325265
shehzaade,3.0,1.0,4.233923875432526
sikka,6.0,1.0,4.533923875432526
suryaa: an awakening,9.25,2.0,5.25811261402957
toofan,5.727,11.0,5.116811937716263
parinda,7.2,19.0,6.2906870983687595
raakh,0.0,0.0,4.371026528258363
ustaad,0.0,0.0,4.371026528258363
vardi,5.333,3.0,4.611519896193772
vicky daada,0.0,0.0,4.371026528258363
aaj ka robin hood,7.5,1.0,4.6839238754325265
aage ki soch,2.8,4.0,3.887633750332713
aakhri adaalat,5.0,5.0,4.595659911023233
agnee,7.5,2.0,4.939930795847752
akarshan,2.0,1.0,4.133923875432527
andha yudh,0.0,0.0,4.371026528258363
aaj ke angaare,0.0,0.0,4.371026528258363
aurat teri yehi kahani,0.0,0.0,4.371026528258363
charnon ki saugandh,10.0,1.0,4.9339238754325265
bees saal baad,5.0,2.0,4.485385341302297
biwi ho to aisi,6.25,8.0,5.255249338489722
daisy,0.0,0.0,4.371026528258363
commando,6.7,2706.0,6.692279645950028
dariya dil,5.125,4.0,4.603018365717328
dayavan,6.75,6.0,5.322615916955018
dharamyudh,5.0,1.0,4.4339238754325265
do waqt ki roti,0.0,0.0,4.371026528258363
ek hi maqsad,4.0,1.0,4.333923875432527
ek naya rishta,7.0,1.0,4.633923875432527
halaal ki kamai,0.0,0.0,4.371026528258363
ganga tere desh mein,7.5,2.0,4.939930795847752
gangaa jamunaa saraswati,5.8,5.0,4.881374196737519
ghar ghar ki kahani,4.333,3.0,4.361519896193772
ghar mein ram gali mein shyam,0.0,0.0,4.371026528258363
gunahon ka faisla,0.0,0.0,4.371026528258363
faisla,7.8,16.0,6.565569550173011
hatya,6.333,3.0,4.861519896193772
hum farishte nahin,0.0,0.0,4.371026528258363
inteqam,6.0,1.0,4.533923875432526
jeete hain shaan se,7.5,2.0,4.939930795847752
jungle ki beti,4.5,6.0,4.422615916955018
kab tak chup rahungi,0.0,0.0,4.371026528258363
kabrastan,3.0,1.0,4.233923875432526
kanwarlal,4.0,1.0,4.333923875432527
kabzaa,5.0,1.0,4.4339238754325265
khoon bhari maang,7.4,10.0,5.965223092332908
khatron ke khiladi,4.0,3.0,4.278269896193772
libaas,0.0,0.0,4.371026528258363
maalamaal,5.667,6.0,4.889415916955017
mahaveera,0.0,0.0,4.371026528258363
main zinda hoon,5.25,2.0,4.5308398867568425
mar mitenge,9.75,2.0,5.349021704938661
mardon wali baat,0.0,0.0,4.371026528258363
mohabbat ke dushman,8.167,3.0,5.320019896193772
mohre,4.5,2.0,4.394476250393206
mulzim,0.0,0.0,4.371026528258363
namumkin,0.0,0.0,4.371026528258363
paanch fauladi,4.2,13.0,4.269965397923875
om-dar-b-dar,6.8,10.0,5.649433618648698
paap ki duniya,6.125,4.0,4.9107106734096355
paap ko jalaa kar raakh kar doonga,5.0,1.0,4.4339238754325265
pestonjee,5.2,6.0,4.7026159169550175
pushpaka vimana,8.7,3.0,5.453269896193771
pyaar mohabbat,3.3,3.0,4.103269896193772
rihaee,10.0,1.0,4.9339238754325265
rukhsat,9.75,2.0,5.349021704938661
saazish,9.75,2.0,5.349021704938661
ram-avtar,4.75,4.0,4.487633750332713
qatil,0.0,0.0,4.371026528258363
pyaar ka mandir,0.0,0.0,4.371026528258363
rama o rama,0.0,0.0,4.371026528258363
qayamat se qayamat tak,6.745,47.0,6.36346854918438
sherni,0.0,0.0,4.371026528258363
sagar sangam,9.5,2.0,5.303567159484115
sone pe suhaaga,4.0,1.0,4.333923875432527
shahenshah,0.0,0.0,4.371026528258363
soorma bhopali,5.5,73.0,5.376088277491771
shiv shakti,0.0,0.0,4.371026528258363
salaam bombay!,7.317,93.0,7.057061164258091
vijay,7.0,2.0,4.849021704938661
tezaab,5.9,15.0,5.326634948096886
the deceivers,5.7,25.0,5.348212904538978
tohfa mohabbat ka,0.0,0.0,4.371026528258363
trishagni,6.8,4.0,5.118402981101943
veerana,5.5,12.0,5.016154226396441
zulm ko jala doonga,0.0,0.0,4.371026528258363
woh phir aayegi,5.5,2.0,4.576294432211387
waaris,7.833,3.0,5.236519896193772
waqt ki awaz,6.2,5.0,5.024231339594662
yateem,6.3,5.0,5.059945625308948
zakhmi aurat,5.5,2.0,4.576294432211387
zalzala,0.0,0.0,4.371026528258363
aag hi aag,6.333,3.0,4.861519896193772
aaj,5.0,1.0,4.4339238754325265
apne apne,5.6,5.0,4.809945625308948
aulad,0.0,0.0,4.371026528258363
awam,0.0,0.0,4.371026528258363
dacait,4.75,4.0,4.487633750332713
dadagiri,8.167,3.0,5.320019896193772
dak bangla,3.3,3.0,4.103269896193772
daku hasina,5.0,1.0,4.4339238754325265
dance dance,0.0,0.0,4.371026528258363
deewana tere naam ka,0.0,0.0,4.371026528258363
dil tujhko diya,5.5,10.0,4.965223092332908
hifazat,4.0,1.0,4.333923875432527
hawalaat,8.0,3.0,5.278269896193772
hiraasat,4.0,1.0,4.333923875432527
diljalaa,5.0,1.0,4.4339238754325265
himmat aur mehanat,3.0,0.0,4.371026528258363
ijaazat,6.5,8.0,5.372896397313251
imaandaar,4.5,2.0,4.394476250393206
inaam dus hazaar,7.125,4.0,5.218402981101944
hukumat,5.0,1.0,4.4339238754325265
insaniyat ke dushman,0.0,0.0,4.371026528258363
insaaf,6.0,3.0,4.778269896193772
jaan hatheli pe,0.0,0.0,4.371026528258363
jalwa,5.5,2.0,4.576294432211387
insaf ki pukar,0.0,0.0,4.371026528258363
itihaas,9.0,1.0,4.833923875432527
kaash,10.0,1.0,4.9339238754325265
kaun jeeta kaun haara,9.5,2.0,5.303567159484115
khazana,0.0,0.0,4.371026528258363
khudgarz,4.625,4.0,4.449172211871174
loha,0.0,0.0,4.371026528258363
jhanjhaar,0.0,0.0,4.371026528258363
mera yaar mera dushman,0.0,0.0,4.371026528258363
madadgaar,5.8,19.0,5.340687098368759
marte dam tak,7.0,4.0,5.179941442640405
mard ki zabaan,0.0,0.0,4.371026528258363
majaal,0.0,0.0,4.371026528258363
mera karam mera dharam,0.0,0.0,4.371026528258363
mera lahoo,0.0,0.0,4.371026528258363
pratighaat,6.0,1.0,4.533923875432526
mr. india,6.764,91.0,6.548632387543253
muqaddar ka faisla,7.0,1.0,4.633923875432527
naam o nishan,5.0,1.0,4.4339238754325265
mirch masala,7.9,16.0,6.629569550173011
nazrana,10.0,1.0,4.9339238754325265
param dharam,9.5,2.0,5.303567159484115
parivaar,8.0,2.0,5.0308398867568425
pyaar karke dekho,10.0,1.0,4.9339238754325265
pyar ki jeet,0.0,0.0,4.371026528258363
sadak chhap,9.5,2.0,5.303567159484115
pyar ke kabil,0.0,0.0,4.371026528258363
satyamev jayate,5.0,1.0,4.4339238754325265
sindoor,3.5,2.0,4.212658068575024
sitapur ki geeta,0.0,0.0,4.371026528258363
susman,7.1,40.0,6.5987599745780665
sutradhar,0.0,0.0,4.371026528258363
thikana,5.0,1.0,4.4339238754325265
uttar dakshin,6.5,2.0,4.75811261402957
watan ke rakhwale,6.333,3.0,4.861519896193772
yeh woh manzil to nahin,0.0,0.0,4.371026528258363
aadamkhor,0.0,0.0,4.371026528258363
aag aur shola,0.0,0.0,4.371026528258363
aap ke saath,5.0,3.0,4.528269896193772
adhikar,0.0,0.0,4.371026528258363
aakhree raasta,6.583,12.0,5.635011369253585
aisa pyaar kahan,0.0,0.0,4.371026528258363
allah rakha,3.0,2.0,4.121748977665933
amrit,0.0,0.0,4.371026528258363
amma,0.0,0.0,4.371026528258363
andheri raat mein diya tere haath mein,0.0,0.0,4.371026528258363
ankush,6.8,5.0,5.2385170538803765
anokha rishta,4.5,2.0,4.394476250393206
avinash,0.0,0.0,4.371026528258363
anubhav,4.0,2.0,4.303567159484115
asli naqli,9.5,1.0,4.883923875432527
bhagwaan dada,1.0,1.0,4.033923875432526
baat ban jaye,0.0,0.0,4.371026528258363
chameli ki shaadi,6.0,3.0,4.778269896193772
dahleez,0.0,0.0,4.371026528258363
dharm adhikari,3.0,2.0,4.121748977665933
dilwaala,9.5,2.0,5.303567159484115
dosti dushmani,5.8,85.0,5.66318339100346
ek aur sikander,9.25,2.0,5.25811261402957
ek chadar maili si,7.5,2.0,4.939930795847752
ek ruka hua faisla,7.8,16.0,6.565569550173011
genesis,3.9,27.0,4.017756632064591
ghar sansar,0.0,0.0,4.371026528258363
haathon ki lakeeren,0.0,0.0,4.371026528258363
kala dhanda goray log,4.5,2.0,4.394476250393206
ilzaam,4.0,1.0,4.333923875432527
insaaf ki awaaz,7.2,2.0,4.885385341302297
jaal,5.167,6.0,4.689415916955017
jeeva,0.0,0.0,4.371026528258363
janbaaz,5.6,10.0,5.017854671280277
kaanch ki deewar,9.75,2.0,5.349021704938661
karma,6.1,27.0,5.667756632064591
khel mohabbat ka,6.4,5.0,5.095659911023233
love 86,3.0,2.0,4.121748977665933
main balwaan,0.0,0.0,4.371026528258363
love and god,6.2,23.0,5.685601211072664
mera dharam,9.0,1.0,4.833923875432527
mazloom,0.0,0.0,4.371026528258363
mera haque,3.5,2.0,4.212658068575024
naseeb apna apna,6.8,5.0,5.2385170538803765
nasihat,5.0,1.0,4.4339238754325265
new delhi times,6.0,2.0,4.667203523120478
mohabbat ki kasam,0.0,0.0,4.371026528258363
muddat,10.0,1.0,4.9339238754325265
naache mayuri,6.5,2.0,4.75811261402957
naam,6.75,4.0,5.103018365717328
suhaagan,0.0,0.0,4.371026528258363
palay khan,9.0,1.0,4.833923875432527
pyar kiya hai pyar karenge,10.0,1.0,4.9339238754325265
pyaar ke do pal,0.0,0.0,4.371026528258363
qatl,6.8,5.0,5.2385170538803765
nagina,6.0,1.0,4.533923875432526
shart,0.0,0.0,4.371026528258363
saveray wali gaadi,6.5,2.0,4.75811261402957
singhasan,5.0,1.0,4.4339238754325265
swarag se sunder,5.0,1.0,4.4339238754325265
swati,0.0,0.0,4.371026528258363
tahkhana,0.0,0.0,4.371026528258363
tan-badan,7.0,1.0,4.633923875432527
shatru,0.0,0.0,4.371026528258363
aaj ka daur,9.0,1.0,4.833923875432527
zindagani,0.0,0.0,4.371026528258363
aakhir kyon?,4.333,3.0,4.361519896193772
aandhi-toofan,0.0,0.0,4.371026528258363
aar paar,10.0,1.0,4.9339238754325265
adventures of tarzan,3.0,1.0,4.233923875432526
aitbaar,5.2,5.0,4.667088482451804
alag alag,4.4,10.0,4.386275723911856
aghaat,7.875,8.0,6.019955220842663
ameer aadmi gharib aadmi,0.0,0.0,4.371026528258363
ankahee,5.5,6.0,4.822615916955018
arjun,5.375,8.0,4.843484632607368
awara baap,0.0,0.0,4.371026528258363
babu,6.5,2.0,4.75811261402957
baadal,10.0,4.0,6.103018365717328
balidaan,0.0,0.0,4.371026528258363
bepanaah,8.0,2.0,5.0308398867568425
bewafai,0.0,0.0,4.371026528258363
bhago bhut aaya,0.0,0.0,4.371026528258363
bhavani junction,5.0,1.0,4.4339238754325265
bond 303,0.0,0.0,4.371026528258363
debshishu,0.0,0.0,4.371026528258363
dekha pyar tumhara,0.0,0.0,4.371026528258363
do dilon ki dastaan,5.0,1.0,4.4339238754325265
durgaa,6.3,30.0,5.85485227575193
ek chitthi pyar bhari,7.25,2.0,4.894476250393206
ek se bhale do,0.0,0.0,4.371026528258363
faasle,0.0,0.0,4.371026528258363
damul,6.3,3.0,4.853269896193772
ghar dwaar,0.0,0.0,4.371026528258363
geraftaar,6.333,6.0,5.155815916955018
ghulami,7.333,3.0,5.111519896193772
haqeeqat,0.0,0.0,4.371026528258363
hoshiyar,4.0,1.0,4.333923875432527
hum dono,0.0,0.0,4.371026528258363
insaaf main karoonga,6.0,1.0,4.533923875432526
hum naujawan,0.0,1.0,3.9339238754325265
jaan ki baazi,10.0,1.0,4.9339238754325265
jhoothi,4.5,2.0,4.394476250393206
kabhie ajnabi the,0.0,0.0,4.371026528258363
jaanoo,10.0,1.0,4.9339238754325265
karishma kudrat kaa,5.5,4.0,4.718402981101944
lava,7.28,1044.0,7.255136978874003
lover boy,4.976,21.0,4.794507958477508
maa kasam,0.0,0.0,4.371026528258363
mard,6.0,15.0,5.389134948096886
maha shaktimaan,0.0,0.0,4.371026528258363
mahaguru,0.0,0.0,4.371026528258363
khamosh,7.1,4.0,5.210710673409636
karm yudh,0.0,0.0,4.371026528258363
nasoor,0.0,0.0,4.371026528258363
massey sahib,0.0,0.0,4.371026528258363
mera jawab,0.0,0.0,4.371026528258363
mera saathi,0.0,0.0,4.371026528258363
meraa ghar mere bachche,4.8,33.0,4.708077113198221
mohabbat,6.3,4.0,4.96455682725579
meri jung,7.417,6.0,5.5894159169550175
phaansi ke baad,9.75,2.0,5.349021704938661
paisa yeh paisa,0.0,0.0,4.371026528258363
pighalta aasman,10.0,2.0,5.394476250393206
oonche log,6.2,5.0,5.024231339594662
pataal bhairavi,0.0,0.0,4.371026528258363
pyar jhukta nahin,8.333,3.0,5.361519896193772
pyari behna,6.0,1.0,4.533923875432526
ram teri ganga maili,6.3,10.0,5.386275723911856
rao saheb,0.0,0.0,4.371026528258363
masterji,6.5,2.0,4.75811261402957
saagar,6.5,14.0,5.666923424101099
saaheb,7.333,3.0,5.111519896193772
sarfarosh,0.0,0.0,4.371026528258363
sanjog,6.0,2.0,4.667203523120478
shiva ka insaaf,4.0,2.0,4.303567159484115
tawaif,1.0,1.0,4.033923875432526
ram tere kitne naam,0.0,0.0,4.371026528258363
ulta seedha,8.0,1.0,4.733923875432526
trikal,3.6,8.0,4.00819051496031
teri meherbaniyan,6.5,8.0,5.372896397313251
yaadon ki kasam,7.5,2.0,4.939930795847752
yudh,5.9,4.0,4.8414799041788665
zamana,0.0,0.0,4.371026528258363
zabardast,7.0,4.0,5.179941442640405
zulm ka badla,0.0,0.0,4.371026528258363
aaj ka m.l.a. ram avtar,4.0,1.0,4.333923875432527
aaj ki awaaz,0.0,0.0,4.371026528258363
aan aur shaan,0.0,0.0,4.371026528258363
aasmaan,0.0,0.0,4.371026528258363
ab ayega mazaa,7.2,2.0,4.885385341302297
abodh,6.0,1.0,4.533923875432526
all rounder,0.0,0.0,4.371026528258363
anand aur anand,3.5,2.0,4.212658068575024
andar baahar,3.333,3.0,4.111519896193772
andhi gali,0.0,0.0,4.371026528258363
asha jyoti,0.0,0.0,4.371026528258363
awaaz,6.625,4.0,5.06455682725579
bhavna,0.0,0.0,4.371026528258363
thaayillamal naan illai,6.0,1.0,4.533923875432526
dharm aur qanoon,0.0,0.0,4.371026528258363
bindiya chamkegi,2.0,1.0,4.133923875432527
boxer,0.0,0.0,4.371026528258363
duniya,7.0,2.0,4.849021704938661
ek nai paheli,6.0,2.0,4.667203523120478
haisiyat,0.0,0.0,4.371026528258363
gangvaa,7.833,3.0,5.236519896193772
hanste khelte,6.5,2.0,4.75811261402957
inquilaab,5.4,5.0,4.7385170538803765
holi,4.0,1.0,4.333923875432527
insaaf kaun karega,9.75,2.0,5.349021704938661
jaag utha insan,0.0,0.0,4.371026528258363
jagir,0.0,0.0,4.371026528258363
jawaani,0.0,0.0,4.371026528258363
jeene nahi doonga,5.0,1.0,4.4339238754325265
john jani janardhan,0.0,0.0,4.371026528258363
jhutha sach,7.833,3.0,5.236519896193772
kamla,0.0,0.0,4.371026528258363
karishmaa,5.0,1.0,4.4339238754325265
kasam paida karne wale ki,7.3,5.0,5.417088482451804
khandhar,6.3,5.0,5.059945625308948
laila,0.0,1.0,3.9339238754325265
hip hip hurray,0.0,0.0,4.371026528258363
ghar ek mandir,7.0,2.0,4.849021704938661
mera faisla,0.0,0.0,4.371026528258363
lakhon ki baat,10.0,1.0,4.9339238754325265
lorie,6.0,1.0,4.533923875432526
love marriage,0.0,0.0,4.371026528258363
mashaal,8.083,6.0,5.855815916955018
meraa dost meraa dushman,0.0,0.0,4.371026528258363
meri adalat,5.0,1.0,4.4339238754325265
mohan joshi hazir ho!,0.0,0.0,4.371026528258363
maqsad,0.0,0.0,4.371026528258363
my dear kuttichathan,7.5,10.0,6.017854671280277
naya kadam,0.0,0.0,4.371026528258363
parama,0.0,0.0,4.371026528258363
paar,6.2,8.0,5.231719926725015
phulwari,0.0,0.0,4.371026528258363
vayanadan thamban,0.0,0.0,4.371026528258363
purana mandir,5.6,10.0,5.017854671280277
qaidi,10.0,1.0,4.9339238754325265
raaj tilak,5.0,1.0,4.4339238754325265
raavan,0.0,0.0,4.371026528258363
rakta bandhan,0.0,0.0,4.371026528258363
saaransh,6.75,12.0,5.730439940682156
sasural,0.0,0.0,4.371026528258363
seepeeyan,0.0,0.0,4.371026528258363
sharara,0.0,0.0,4.371026528258363
sohni mahiwal,5.267,15.0,4.931009948096887
sunny,0.0,0.0,4.371026528258363
tarang,8.0,1.0,4.733923875432526
party,6.5,6.0,5.222615916955018
yaadgaar,0.0,0.0,4.371026528258363
teri baahon mein,7.3,3.0,5.103269896193772
utsav,5.0,6.0,4.622615916955017
wanted: dead or alive,5.876,109.0,5.76121388774852
waqt ki pukar,0.0,0.0,4.371026528258363
sharaabi,10.0,1.0,4.9339238754325265
tarkeeb,0.0,0.0,4.371026528258363
yeh desh,8.333,3.0,5.361519896193772
yeh ishq nahin aasaan,0.0,0.0,4.371026528258363
zakhmi sher,9.5,2.0,5.303567159484115
agar tum na hote,6.75,6.0,5.322615916955018
zameen aasmaan,0.0,0.0,4.371026528258363
achha bura,0.0,0.0,4.371026528258363
tohfa,4.5,2.0,4.394476250393206
andha kanoon,3.3,19.0,3.6442585269401877
arohan,7.7,85.0,7.381268497386439
arpan,4.667,3.0,4.445019896193772
avtaar,7.071,7.0,5.552264922145329
bade dil wala,6.5,4.0,5.026095288794251
bandhan kuchchey dhaagon ka,0.0,0.0,4.371026528258363
bekaraar,0.0,0.0,4.371026528258363
betaab,6.875,8.0,5.549366985548545
ardh satya,6.893,14.0,5.906140815405447
coolie,5.5,2.0,4.576294432211387
chor police,0.0,0.0,4.371026528258363
ek baar chale aao,6.8,15.0,5.889134948096886
daulat ke dushman,1.0,1.0,4.033923875432526
doosri dulhan,10.0,1.0,4.9339238754325265
faraib,0.0,0.0,4.371026528258363
gehri chot - urf: durdesh,0.0,0.0,4.371026528258363
hero,6.277,466.0,6.240886818430158
hum se hai zamana,7.0,2.0,4.849021704938661
jaane bhi do yaaro,6.953,53.0,6.578197399263311
jeet hamaari,0.0,0.0,4.371026528258363
justice chaudhury,3.5,2.0,4.212658068575024
karate,4.8,2.0,4.4490217049386604
himmatwala,4.25,4.0,4.333787596486559
kissi se na kehna,6.2,5.0,5.024231339594662
lalach,9.5,1.0,4.883923875432527
katha,10.0,1.0,4.9339238754325265
log kya kahenge,0.0,0.0,4.371026528258363
kalaakaar,7.0,10.0,5.754696776543435
lovers,5.8,12.0,5.187582797825012
jaani dost,0.0,0.0,4.371026528258363
mahaan,6.3,3.0,4.853269896193772
main awara hoon,4.0,1.0,4.333923875432527
mandi,0.0,0.0,4.371026528258363
masoom,6.364,22.0,5.785394798526622
mazdoor,5.0,1.0,4.4339238754325265
mujhe insaaf chahiye,8.5,2.0,5.121748977665933
nastik,0.0,0.0,4.371026528258363
mawaali,2.5,2.0,4.0308398867568425
naukar biwi ka,4.0,1.0,4.333923875432527
pasand apni apni,4.0,2.0,4.303567159484115
prem tapasya,1.0,1.0,4.033923875432526
pukar,4.875,4.0,4.526095288794251
qayamat,6.0,1.0,4.533923875432526
rishta kagaz ka,5.0,1.0,4.4339238754325265
romance,5.488,248.0,5.448884197487647
rang birangi,5.2,3.0,4.578269896193772
sadma,7.308,13.0,6.10651085246933
shubh kaamna,0.0,0.0,4.371026528258363
sookha,0.0,0.0,4.371026528258363
taqdeer,10.0,1.0,4.9339238754325265
woh jo hasina,0.0,0.0,4.371026528258363
souten,4.667,3.0,4.445019896193772
woh saat din,0.0,0.0,4.371026528258363
nishaan,9.5,2.0,5.303567159484115
zara si zindagi,8.0,1.0,4.733923875432526
aadat se majboor,9.75,2.0,5.349021704938661
aadharshila,0.0,0.0,4.371026528258363
aagaman,0.0,0.0,4.371026528258363
aamne samne,6.0,0.0,4.371026528258363
angoor,0.0,0.0,4.371026528258363
anokha bandhan,0.0,0.0,4.371026528258363
aparoopa,0.0,0.0,4.371026528258363
apna bana lo,9.5,2.0,5.303567159484115
apradhi kaun?,8.0,1.0,4.733923875432526
arth,6.396,2808.0,6.389530436192519
ashanti,5.8,38.0,5.52636678200692
ayaash,0.0,0.0,4.371026528258363
baawri,0.0,0.0,4.371026528258363
badle ki aag,5.0,1.0,4.4339238754325265
baghavat,0.0,0.0,4.371026528258363
bazaar,4.0,2.0,4.303567159484115
bemisal,0.0,0.0,4.371026528258363
bezubaan,0.0,0.0,4.371026528258363
ormakal marikkumo,0.0,0.0,4.371026528258363
dard ka rishta,0.0,0.0,4.371026528258363
bheegi palkein,0.0,0.0,4.371026528258363
daulat,0.0,0.0,4.371026528258363
chorni,5.0,1.0,4.4339238754325265
deedar-e-yaar,7.5,2.0,4.939930795847752
desh premee,4.333,6.0,4.355815916955018
dharam kanta,0.0,0.0,4.371026528258363
dial 100,6.2,8.0,5.231719926725015
dil-e-nadaan,5.0,1.0,4.4339238754325265
do dishayen,6.0,20.0,5.4944565087698365
do ustad,4.0,1.0,4.333923875432527
ghazab,6.0,1.0,4.533923875432526
farz aur kanoon,0.0,0.0,4.371026528258363
dulha bikta hai,5.0,1.0,4.4339238754325265
gopichand jasoos,4.0,1.0,4.333923875432527
haathkadi,6.0,2.0,4.667203523120478
hamari bahu alka,6.2,4.0,4.9337875964865585
insaan,0.0,0.0,4.371026528258363
jaanwar,6.5,14.0,5.666923424101099
johny i love you,3.8,2.0,4.267203523120479
khud-daar,7.0,3.0,5.028269896193772
jeeo aur jeene do,0.0,0.0,4.371026528258363
kaamchor,6.0,2.0,4.667203523120478
jeevan dhaara,5.0,1.0,4.4339238754325265
disco dancer,5.583,24.0,5.2524617804341
main intequam loonga,5.3,64.0,5.185469024031852
madanolsavam,2.0,1.0,4.133923875432527
maine jeena seekh liya,0.0,0.0,4.371026528258363
lakshmi,6.0,11.0,5.266961937716263
meharbaani,0.0,0.0,4.371026528258363
mehndi rang layegi,5.5,25.0,5.201154081009567
namkeen,10.0,1.0,4.9339238754325265
nadiya ke paar,8.8,4.0,5.733787596486559
namak halaal,6.16,25.0,5.686448198656626
nikaah,5.0,1.0,4.4339238754325265
prem rog,7.167,12.0,5.968725654967869
raaste pyar ke,1.0,1.0,4.033923875432526
rajput,7.5,2.0,4.939930795847752
samraat,8.3,3.0,5.353269896193773
saath saath,6.0,78.0,5.831485502923279
sanam teri kasam,7.941,111.0,7.673251989619377
satte pe satta,6.517,29.0,6.008743125113823
sawaal,0.0,0.0,4.371026528258363
shakti,5.8,17.0,5.305355336704817
shaukeen,6.0,2.0,4.667203523120478
shiv charan,0.0,0.0,4.371026528258363
situm,0.0,0.0,4.371026528258363
shriman shrimati,0.0,0.0,4.371026528258363
star,6.9,216.0,6.798841061130336
sun sajna,0.0,0.0,4.371026528258363
suraag,7.0,1.0,4.633923875432527
taqdeer ka badshah,5.2,22.0,4.959330282397589
swami dada,6.0,1.0,4.533923875432526
teesri aankh,4.8,2.0,4.4490217049386604
teri kasam,7.941,111.0,7.673251989619377
umbartha,7.2,5.0,5.381374196737519
ustadi ustad se,0.0,0.0,4.371026528258363
vijeta,0.0,0.0,4.371026528258363
vidhaata,7.1,5.0,5.345659911023233
yeh nazdeekiyan,9.5,1.0,4.883923875432527
yeh to kamaal ho gaya,6.0,1.0,4.533923875432526
yeh vaada raha,6.1,4.0,4.903018365717328
chashme buddoor,7.25,14.0,6.123445163231533
chehre pe chehra,4.0,1.0,4.333923875432527
dard,8.0,1.0,4.733923875432526
dhanwan,0.0,0.0,4.371026528258363
dhuan,6.5,2.0,4.75811261402957
ek hi bhool,0.0,0.0,4.371026528258363
fiffty fiffty,0.0,0.0,4.371026528258363
ghamandee,0.0,0.0,4.371026528258363
ghungroo ki awaaz,0.0,0.0,4.371026528258363
harjaee,0.0,0.0,4.371026528258363
hum se badkar kaun,4.0,1.0,4.333923875432527
jail yatra,0.0,0.0,4.371026528258363
jeene ki arzoo,6.0,1.0,4.533923875432526
jiyo to aise jiyo,0.0,0.0,4.371026528258363
jwala daku,0.0,0.0,4.371026528258363
jyoti,5.0,1.0,4.4339238754325265
kalyug,0.0,0.0,4.371026528258363
kaalia,7.3,3.0,5.103269896193772
kachche heere,0.0,0.0,4.371026528258363
katilon ke kaatil,6.0,1.0,4.533923875432526
khoon ka rishta,0.0,0.0,4.371026528258363
