Title,Cast and crew,Genre,Vote_Average,Vote_Count,Combined_Features
the owners,julius berg mathieu gompel maisie williams sylvester mccoy rita tushingham jake curran andrew ellis ian kenny,horror mystery thriller,5.629,365.0,julius berg mathieu gompel maisie williams sylvester mccoy rita tushingham jake curran andrew ellis ian kenny horror mystery thriller
guest house,sam macaroni sean bishop troy duffy pauly shore mike castle aimee teegarden billy zane steve o charlotte mckinney mikaela hoover,comedy,5.5,62.0,sam macaroni sean bishop troy duffy pauly shore mike castle aimee teegarden billy zane steve o charlotte mckinney mikaela hoover comedy
the babysitter: killer queen,mcg dan lagana judah lewis emily alyn lind jenna ortega robbie amell bella thorne samara weaving,comedy horror,6.338,1574.0,mcg dan lagana judah lewis emily alyn lind jenna ortega robbie amell bella thorne samara weaving comedy horror
unpregnant,rachel lee goldenberg ted caplan jenni hendriks jennifer kaytin robinson william parker haley lu richardson barbie ferreira alex macnicoll breckin meyer giancarlo esposito,drama comedy,7.076,275.0,rachel lee goldenberg ted caplan jenni hendriks jennifer kaytin robinson william parker haley lu richardson barbie ferreira alex macnicoll breckin meyer giancarlo esposito drama comedy
the devil all the time,antonio campos paulo campos tom holland bill skarsg rd riley keough jason clarke sebastian stan haley bennett eliza scanlen mia wasikowska robert pattinson,crime drama thriller,7.208,3232.0,antonio campos paulo campos tom holland bill skarsg rd riley keough jason clarke sebastian stan haley bennett eliza scanlen mia wasikowska robert pattinson crime drama thriller
the broken hearts gallery,natalie krinsky geraldine viswanathan dacre montgomery utkarsh ambudkar molly gordon phillipa soo bernadette peters,comedy romance,7.2,303.0,natalie krinsky geraldine viswanathan dacre montgomery utkarsh ambudkar molly gordon phillipa soo bernadette peters comedy romance
i met a girl,luke eve glen dolman brenton thwaites lily sullivan joel jackson,romance drama comedy,6.4,44.0,luke eve glen dolman brenton thwaites lily sullivan joel jackson romance drama comedy
rent-a-pal,jon stevenson wil wheaton brian landis folkins kathleen brady amy rutledge adrian egolf,horror thriller,6.429,106.0,jon stevenson wil wheaton brian landis folkins kathleen brady amy rutledge adrian egolf horror thriller
the secrets we keep,yuval adler ryan covington noomi rapace joel kinnaman chris messina,thriller history drama,5.984,246.0,yuval adler ryan covington noomi rapace joel kinnaman chris messina thriller history drama
antebellum,gerard bush christopher renz s janelle mon e eric lange jena malone jack huston kiersey clemons gabourey sidibe,horror,6.26,880.0,gerard bush christopher renz s janelle mon e eric lange jena malone jack huston kiersey clemons gabourey sidibe horror
the nest,sean durkin jude law carrie coon charlie shotwell oona roche adeel akhtar,thriller science fiction horror,5.2,76.0,sean durkin jude law carrie coon charlie shotwell oona roche adeel akhtar thriller science fiction horror
blackbird,roger michell christian torpe susan sarandon kate winslet mia wasikowska lindsay duncan rainn wilson bex taylor klaus sam neill,drama,6.794,194.0,roger michell christian torpe susan sarandon kate winslet mia wasikowska lindsay duncan rainn wilson bex taylor klaus sam neill drama
lost girls & love hotels,william olsson catherine hanrahan alexandra daddario takehiro hira carice van houten,drama,5.401,176.0,william olsson catherine hanrahan alexandra daddario takehiro hira carice van houten drama
killian & the comeback kids,taylor a purdee taylor a purdee john donchak nathan purdee kassie depaiva,drama music,0.0,0.0,taylor a purdee taylor a purdee john donchak nathan purdee kassie depaiva drama music
enola holmes,harry bradbeer jack thorne millie bobby brown henry cavill sam claflin adeel akhtar fiona shaw frances de la tour louis partridge susie wokoma helena bonham carter,adventure mystery crime,7.284,5875.0,harry bradbeer jack thorne millie bobby brown henry cavill sam claflin adeel akhtar fiona shaw frances de la tour louis partridge susie wokoma helena bonham carter adventure mystery crime
the trial of the chicago 7,aaron sorkin yahya abdul mateen ii sacha baron cohen danny flaherty joseph gordon levitt michael keaton frank langella john carroll lynch eddie redmayne noah robbins mark rylance alex sharp jeremy strong,drama history,7.706,2952.0,aaron sorkin yahya abdul mateen ii sacha baron cohen danny flaherty joseph gordon levitt michael keaton frank langella john carroll lynch eddie redmayne noah robbins mark rylance alex sharp jeremy strong drama history
ava,tate taylor matthew newton jessica chastain john malkovich common geena davis colin farrell ioan gruffudd joan chen,drama,6.4,235.0,tate taylor matthew newton jessica chastain john malkovich common geena davis colin farrell ioan gruffudd joan chen drama
kajillionaire,miranda july evan rachel wood richard jenkins debra winger gina rodriguez,crime drama comedy,6.286,437.0,miranda july evan rachel wood richard jenkins debra winger gina rodriguez crime drama comedy
the last shift,andrew cohn richard jenkins shane paul mcghie da vine joy randolph birgundi baker allison tolman ed o neill,comedy drama,5.6,82.0,andrew cohn richard jenkins shane paul mcghie da vine joy randolph birgundi baker allison tolman ed o neill comedy drama
secret society of second-born royals,anna mastro alex litvak andrew green peyton elizabeth lee skylar astin lodie yung,action adventure comedy fantasy,6.699,525.0,anna mastro alex litvak andrew green peyton elizabeth lee skylar astin lodie yung action adventure comedy fantasy
she's in portland,marc carlini patrick alexander tommy dewey fran ois arnaud minka kelly,drama,5.8,8.0,marc carlini patrick alexander tommy dewey fran ois arnaud minka kelly drama
sightless,cooper karl madelaine petsch alexander koch,thriller horror,6.797,375.0,cooper karl madelaine petsch alexander koch thriller horror
the boys in the band,joe mantello mart crowley jim parsons zachary quinto matt bomer andrew rannells charlie carver robin de jesus brian hutchison michael benjamin washington tuc watkins,drama,6.8,420.0,joe mantello mart crowley jim parsons zachary quinto matt bomer andrew rannells charlie carver robin de jesus brian hutchison michael benjamin washington tuc watkins drama
the glorias,julie taymor sarah ruhl julianne moore alicia vikander timothy hutton lorraine toussaint janelle mon e bette midler,drama,6.4,52.0,julie taymor sarah ruhl julianne moore alicia vikander timothy hutton lorraine toussaint janelle mon e bette midler drama
on the rocks,sofia coppola rashida jones bill murray marlon wayans jessica henwick jenny slate,drama comedy,6.116,640.0,sofia coppola rashida jones bill murray marlon wayans jessica henwick jenny slate drama comedy
spontaneous,brian duffield katherine langford charlie plummer hayley law piper perabo rob huebel yvonne orji,comedy horror,6.869,512.0,brian duffield katherine langford charlie plummer hayley law piper perabo rob huebel yvonne orji comedy horror
vampires vs. the bronx,osmany rodriguez blaise hemingway jaden michael gerald w jones iii gregory diaz iv sarah gadon coco jones the kid mero method man chris redd shea whigham,comedy horror,5.698,280.0,osmany rodriguez blaise hemingway jaden michael gerald w jones iii gregory diaz iv sarah gadon coco jones the kid mero method man chris redd shea whigham comedy horror
possessor,brandon cronenberg andrea riseborough christopher abbott rossif sutherland tuppence middleton sean bean jennifer jason leigh,horror thriller science fiction,6.37,821.0,brandon cronenberg andrea riseborough christopher abbott rossif sutherland tuppence middleton sean bean jennifer jason leigh horror thriller science fiction
death of me,darren lynn bousman arli margolis james morley iii david tish maggie q alex essoe luke hemsworth,horror mystery,4.99,245.0,darren lynn bousman arli margolis james morley iii david tish maggie q alex essoe luke hemsworth horror mystery
the call,timothy woodward jr patrick stibbs lin shaye tobin bell,crime thriller,6.8,2826.0,timothy woodward jr patrick stibbs lin shaye tobin bell crime thriller
american pie presents: girls' rules,mike elliott david h steinberg blayne weaver madison pettis lizze broadway piper curda natasha behnam darren barnet zachary gordon,comedy,6.154,595.0,mike elliott david h steinberg blayne weaver madison pettis lizze broadway piper curda natasha behnam darren barnet zachary gordon comedy
the lie,veena sud mireille enos peter sarsgaard joey king,horror mystery thriller,6.336,694.0,veena sud mireille enos peter sarsgaard joey king horror mystery thriller
black box,emmanuel osei kuffour jr stephen herman mamoudou athie phylicia rashad,horror science fiction thriller,6.422,518.0,emmanuel osei kuffour jr stephen herman mamoudou athie phylicia rashad horror science fiction thriller
hubie halloween,steven brill adam sandler tim herlihy adam sandler kevin james julie bowen ray liotta rob schneider june squibb kenan thompson shaquille o neal steve buscemi maya rudolph,comedy mystery horror,5.931,1555.0,steven brill adam sandler tim herlihy adam sandler kevin james julie bowen ray liotta rob schneider june squibb kenan thompson shaquille o neal steve buscemi maya rudolph comedy mystery horror
books of blood,brannon braga adam simon britt robertson anna friel rafi gavron yul vazquez,horror science fiction,6.332,407.0,brannon braga adam simon britt robertson anna friel rafi gavron yul vazquez horror science fiction
charm city kings,angel manuel soto sherman payne jahi di allo winston meek mill will catlett teyonah parris,drama,7.861,451.0,angel manuel soto sherman payne jahi di allo winston meek mill will catlett teyonah parris drama
the war with grandpa,tim hill tom j astle matt ember robert de niro uma thurman rob riggle oakes fegley cheech marin jane seymour christopher walken,comedy family,6.426,916.0,tim hill tom j astle matt ember robert de niro uma thurman rob riggle oakes fegley cheech marin jane seymour christopher walken comedy family
a rainy day in new york,woody allen timoth e chalamet elle fanning selena gomez jude law diego luna liev schreiber,comedy romance,6.506,2183.0,woody allen timoth e chalamet elle fanning selena gomez jude law diego luna liev schreiber comedy romance
yellow rose,diane paragas annie j howell celena cipriaso eva noblezada dale watson princess punzalan lea salonga,drama music,6.868,19.0,diane paragas annie j howell celena cipriaso eva noblezada dale watson princess punzalan lea salonga drama music
the 40-year-old version,radha blank radha blank peter kim oswin benjamin reed birney,comedy romance,6.4,6522.0,radha blank radha blank peter kim oswin benjamin reed birney comedy romance
nocturne,zu quirke sydney sweeney madison iseman jacques colimon ivan shaw,horror mystery thriller music,5.906,427.0,zu quirke sydney sweeney madison iseman jacques colimon ivan shaw horror mystery thriller music
evil eye,elan dassani rajeev dassani s madhuri shekar sarita choudhury sunita mani omar maskati bernard white,mystery thriller horror,5.41,161.0,elan dassani rajeev dassani s madhuri shekar sarita choudhury sunita mani omar maskati bernard white mystery thriller horror
a babysitter's guide to monster hunting,rachel talalay joe ballarini tamara smart oona laurence tom felton indya moore,family fantasy adventure comedy,6.194,288.0,rachel talalay joe ballarini tamara smart oona laurence tom felton indya moore family fantasy adventure comedy
love and monsters,michael matthews matthew robinson brian duffield dylan o brien jessica henwick dan ewing ariana greenblatt michael rooker,comedy action adventure science fiction,7.312,3921.0,michael matthews matthew robinson brian duffield dylan o brien jessica henwick dan ewing ariana greenblatt michael rooker comedy action adventure science fiction
