Title,Cast and crew,Genre,Vote_Average,Vote_Count,Combined_Features
drishyam,"ajay devgn, shriya saran, tabu, rajat kapoor","action, mystery, thriller",0.0,0.0,"ajay devgn, shriya saran, tabu, rajat kapoor action, mystery, thriller"
chor nikal ke bhaga,"yami gautam, sunny kaushal, sharad kelkar, indraneil sengupta","crime, thriller",7.0,118.0,"yami gautam, sunny kaushal, sharad kelkar, indraneil sengupta crime, thriller"
gangubai kathiawadi,"alia bhatt, shantanu maheshwari, vijay raaz, indira tiwari","crime, drama, history",7.424,139.0,"alia bhatt, shantanu maheshwari, vijay raaz, indira tiwari crime, drama, history"
gaslight,"sara ali khan, vikrant massey, chitrangda singh, rahul dev","thriller, drama, mystery, crime",7.5,468.0,"sara ali khan, vikrant massey, chitrangda singh, rahul dev thriller, drama, mystery, crime"
the buckingham murders,"kareena kapoor, keith allen, haqi ali, chris wilson","mystery, crime, drama",0.0,0.0,"kareena kapoor, keith allen, haqi ali, chris wilson mystery, crime, drama"
fighter,"hrithik roshan, deepika padukone, anil kapoor, akarsh alagh","drama, crime",3.9,13.0,"hrithik roshan, deepika padukone, anil kapoor, akarsh alagh drama, crime"
bholaa,"ajay devgn, tabu, abhishek bachchan, amala paul","action, adventure, crime, thriller",6.104,24.0,"ajay devgn, tabu, abhishek bachchan, amala paul action, adventure, crime, thriller"
om shanti om,"shah rukh khan, deepika padukone, arjun rampal, kirron kher","comedy, thriller, drama",7.1,344.0,"shah rukh khan, deepika padukone, arjun rampal, kirron kher comedy, thriller, drama"
kabhi khushi kabhie gham...,"shah rukh khan, kajol, amitabh bachchan, hrithik roshan","comedy, drama",7.7,526.0,"shah rukh khan, kajol, amitabh bachchan, hrithik roshan comedy, drama"
the kerala story,"adah sharma, yogita bihani, sonia balani, siddhi idnani",drama,4.026,19.0,"adah sharma, yogita bihani, sonia balani, siddhi idnani drama"
vikram vedha,"saif ali khan, hrithik roshan, radhika apte, rohit saraf","action, thriller, crime, adventure",7.358,179.0,"saif ali khan, hrithik roshan, radhika apte, rohit saraf action, thriller, crime, adventure"
"swades: we, the people","shah rukh khan, gayatri joshi, kishori ballal, smith seth",drama,7.275,308.0,"shah rukh khan, gayatri joshi, kishori ballal, smith seth drama"
bajrangi bhaijaan,"salman khan, harshaali malhotra, nawazuddin siddiqui, kareena kapoor","comedy, drama, action",7.8,463.0,"salman khan, harshaali malhotra, nawazuddin siddiqui, kareena kapoor comedy, drama, action"
bloody daddy,"shahid kapoor, vivan bhatena, diana penty, ronit roy","action, crime, thriller",6.043,23.0,"shahid kapoor, vivan bhatena, diana penty, ronit roy action, crime, thriller"
the hundred-foot journey,"helen mirren, om puri, manish dayal, charlotte le bon","drama, comedy",7.307,1398.0,"helen mirren, om puri, manish dayal, charlotte le bon drama, comedy"
the kashmir files,"mithun chakraborty, anupam kher, darshan kumaar, pallavi joshi","history, drama",7.103,58.0,"mithun chakraborty, anupam kher, darshan kumaar, pallavi joshi history, drama"
akelli,"nushrratt bharuccha, amir boutrous, nishant dahiya, vijay kumar dogra","action, drama, thriller",7.0,2.0,"nushrratt bharuccha, amir boutrous, nishant dahiya, vijay kumar dogra action, drama, thriller"
omg: oh my god!,"paresh rawal, akshay kumar, mithun chakraborty, mahesh manjrekar","comedy, drama, family, fantasy",7.235,233.0,"paresh rawal, akshay kumar, mithun chakraborty, mahesh manjrekar comedy, drama, family, fantasy"
adipurush,"kriti sanon, saif ali khan, prabhas, devdutta nage","action, adventure, fantasy",5.198,81.0,"kriti sanon, saif ali khan, prabhas, devdutta nage action, adventure, fantasy"
ib 71,"anupam kher, vidyut jammwal, dalip tahil, nissar khan","action, thriller, war",6.5,18.0,"anupam kher, vidyut jammwal, dalip tahil, nissar khan action, thriller, war"
padmaavat,"deepika padukone, ranveer singh, shahid kapoor, aditi rao hydari","drama, history, romance",6.917,260.0,"deepika padukone, ranveer singh, shahid kapoor, aditi rao hydari drama, history, romance"
zindagi na milegi dobara,"hrithik roshan, farhan akhtar, abhay deol, katrina kaif","drama, comedy, romance",7.6,333.0,"hrithik roshan, farhan akhtar, abhay deol, katrina kaif drama, comedy, romance"
jab tak hai jaan,"shah rukh khan, katrina kaif, anushka sharma, lucy phelps","drama, romance",7.091,247.0,"shah rukh khan, katrina kaif, anushka sharma, lucy phelps drama, romance"
monica o my darling,"rajkummar rao, huma qureshi, sikandar kher, bagavathi perumal","crime, comedy, drama, mystery",6.956,68.0,"rajkummar rao, huma qureshi, sikandar kher, bagavathi perumal crime, comedy, drama, mystery"
bhediya,"varun dhawan, kriti sanon, abhishek banerjee, deepak dobriyal","comedy, fantasy, horror",6.658,38.0,"varun dhawan, kriti sanon, abhishek banerjee, deepak dobriyal comedy, fantasy, horror"
ra.one,"shah rukh khan, arjun rampal, kareena kapoor, shahana goswami","adventure, action, science fiction",5.7,323.0,"shah rukh khan, arjun rampal, kareena kapoor, shahana goswami adventure, action, science fiction"
laal singh chaddha,"aamir khan, ahmad ibn umar, kareena kapoor, hafsa ashraf","drama, romance",6.475,61.0,"aamir khan, ahmad ibn umar, kareena kapoor, hafsa ashraf drama, romance"
don 2,"shah rukh khan, florian lukas, om puri, priyanka chopra jonas","action, thriller",7.0,226.0,"shah rukh khan, florian lukas, om puri, priyanka chopra jonas action, thriller"
chup,"dulquer salmaan, shreya dhanwanthary, sunny deol, pooja bhatt","animation, adventure, fantasy, horror, family",7.2,134.0,"dulquer salmaan, shreya dhanwanthary, sunny deol, pooja bhatt animation, adventure, fantasy, horror, family"
kuch kuch hota hai,"shah rukh khan, kajol, rani mukerji, sana saeed","romance, drama",7.5,371.0,"shah rukh khan, kajol, rani mukerji, sana saeed romance, drama"
don,"shah rukh khan, priyanka chopra jonas, arjun rampal, isha koppikar","family, drama",8.2,4.0,"shah rukh khan, priyanka chopra jonas, arjun rampal, isha koppikar family, drama"
devdas,"shah rukh khan, aishwarya rai bachchan, madhuri dixit, jackie shroff","drama, romance",2.5,2.0,"shah rukh khan, aishwarya rai bachchan, madhuri dixit, jackie shroff drama, romance"
badla,"amitabh bachchan, taapsee pannu, amrita singh, antonio aakeel","science fiction, action",6.806,635.0,"amitabh bachchan, taapsee pannu, amrita singh, antonio aakeel science fiction, action"
gumraah,"aditya roy kapoor, mrunal thakur, ronit roy, vedika pinto","crime, thriller",6.8,16.0,"aditya roy kapoor, mrunal thakur, ronit roy, vedika pinto crime, thriller"
the lunchbox,"irrfan khan, nimrat kaur, nawazuddin siddiqui, lillete dubey","drama, romance",7.329,683.0,"irrfan khan, nimrat kaur, nawazuddin siddiqui, lillete dubey drama, romance"
zara hatke zara bachke,"vicky kaushal, sara ali khan, inaamulhaq, sushmita mukherjee","comedy, drama, romance",6.2,10.0,"vicky kaushal, sara ali khan, inaamulhaq, sushmita mukherjee comedy, drama, romance"
street fighter: the legend of chun-li,"kristin kreuk, neal mcdonough, michael clarke duncan, chris klein","action, adventure, science fiction, thriller",4.4,437.0,"kristin kreuk, neal mcdonough, michael clarke duncan, chris klein action, adventure, science fiction, thriller"
ganapath,"tiger shroff, himanshu jaykar, kriti sanon, amitabh bachchan","action, thriller",3.0,5.0,"tiger shroff, himanshu jaykar, kriti sanon, amitabh bachchan action, thriller"
kalki 2898-ad,"deepika padukone, amitabh bachchan, dulquer salmaan, disha patani","drama, action, fantasy, science fiction",7.4,23.0,"deepika padukone, amitabh bachchan, dulquer salmaan, disha patani drama, action, fantasy, science fiction"
kal ho naa ho,"preity g zinta, shah rukh khan, saif ali khan, jaya bachchan","comedy, drama, romance",7.5,369.0,"preity g zinta, shah rukh khan, saif ali khan, jaya bachchan comedy, drama, romance"
bride & prejudice,"martin henderson, aishwarya rai bachchan, nadira babbar, anupam kher","drama, comedy, romance",6.443,359.0,"martin henderson, aishwarya rai bachchan, nadira babbar, anupam kher drama, comedy, romance"
the white tiger,"adarsh gourav, rajkummar rao, priyanka chopra jonas, vedant sinha",drama,6.96,844.0,"adarsh gourav, rajkummar rao, priyanka chopra jonas, vedant sinha drama"
lust stories 2,"tamannaah bhatia, vijay varma, neena gupta, mrunal thakur","drama, romance",5.542,36.0,"tamannaah bhatia, vijay varma, neena gupta, mrunal thakur drama, romance"
bajirao mastani,"ranveer singh, deepika padukone, priyanka chopra jonas, tanvi azmi","history, romance, drama",7.274,272.0,"ranveer singh, deepika padukone, priyanka chopra jonas, tanvi azmi history, romance, drama"
kaun?,"urmila matondkar, manoj bajpayee, sushant singh","thriller, mystery",5.9,23.0,"urmila matondkar, manoj bajpayee, sushant singh thriller, mystery"
dear zindagi,"alia bhatt, shah rukh khan, kunal kapoor, priyanka moodley","drama, romance",7.057,221.0,"alia bhatt, shah rukh khan, kunal kapoor, priyanka moodley drama, romance"
chhichhore,"sushant singh rajput, shraddha kapoor, varun sharma, prateik patil babbar","romance, comedy, drama",7.656,128.0,"sushant singh rajput, shraddha kapoor, varun sharma, prateik patil babbar romance, comedy, drama"
freddy,"kartik aaryan, alaya f, karan pandit, sajjad delafrooz","romance, thriller",7.067,30.0,"kartik aaryan, alaya f, karan pandit, sajjad delafrooz romance, thriller"
yeh jawaani hai deewani,"ranbir kapoor, deepika padukone, aditya roy kapoor, kalki koechlin","romance, comedy",7.224,250.0,"ranbir kapoor, deepika padukone, aditya roy kapoor, kalki koechlin romance, comedy"
sir,"tillotama shome, vivek gomber, geetanjali kulkarni, rahul vohra",drama,0.0,0.0,"tillotama shome, vivek gomber, geetanjali kulkarni, rahul vohra drama"
mrs. chatterjee vs. norway,"rani mukerji, jim sarbh, bodhisattwa majumdar, saswati guhathakurta","drama, thriller",5.3,54.0,"rani mukerji, jim sarbh, bodhisattwa majumdar, saswati guhathakurta drama, thriller"
munna bhai m.b.b.s.,"sanjay dutt, arshad warsi, gracy singh, boman irani","comedy, drama",7.185,289.0,"sanjay dutt, arshad warsi, gracy singh, boman irani comedy, drama"
fan,"shah rukh khan, shriya pilgaonkar, sayani gupta, waluscha d'souza","action, adventure, thriller",6.283,244.0,"shah rukh khan, shriya pilgaonkar, sayani gupta, waluscha d'souza action, adventure, thriller"
welcome to the jungle,"akshay kumar, sanjay dutt, disha patani, jacqueline fernandez",comedy,5.0,406.0,"akshay kumar, sanjay dutt, disha patani, jacqueline fernandez comedy"
vikram vedha,"madhavan, vijay sethupathi, shraddha srinath, kathir","action, thriller, crime, adventure",7.358,179.0,"madhavan, vijay sethupathi, shraddha srinath, kathir action, thriller, crime, adventure"
lagaan: once upon a time in india,"aamir khan, raghubir yadav, gracy singh, rachel shelley","adventure, romance, drama",7.265,547.0,"aamir khan, raghubir yadav, gracy singh, rachel shelley adventure, romance, drama"
trial period,"genelia deshmukh, manav kaul, shakti kapoor, sheeba chaddha","comedy, drama",5.5,4.0,"genelia deshmukh, manav kaul, shakti kapoor, sheeba chaddha comedy, drama"
kathal: a jackfruit mystery,"sanya malhotra, joshi anantvijay, vijay raaz, rajpal naurang yadav","mystery, comedy, crime, drama",5.84,25.0,"sanya malhotra, joshi anantvijay, vijay raaz, rajpal naurang yadav mystery, comedy, crime, drama"
sardar udham,"vicky kaushal, shaun scott, stephen hogan, amol parashar","crime, drama, history",7.2,85.0,"vicky kaushal, shaun scott, stephen hogan, amol parashar crime, drama, history"
kisi ka bhai kisi ki jaan,"salman khan, pooja hegde, venkatesh daggubati, jagapathi babu","romance, action",5.229,24.0,"salman khan, pooja hegde, venkatesh daggubati, jagapathi babu romance, action"
king of kotha,"dulquer salmaan, aishwarya lekshmi, soubin shahir, ritika singh","action, drama, crime",5.912,17.0,"dulquer salmaan, aishwarya lekshmi, soubin shahir, ritika singh action, drama, crime"
ek tha tiger,"salman khan, katrina kaif, girish karnad, roshan seth","action, adventure, thriller, drama, romance",6.141,181.0,"salman khan, katrina kaif, girish karnad, roshan seth action, adventure, thriller, drama, romance"
hit: the first case,"rajkummar rao, sanya malhotra, akhil iyer, jatin goswami","crime, mystery, thriller, drama",6.5,23.0,"rajkummar rao, sanya malhotra, akhil iyer, jatin goswami crime, mystery, thriller, drama"
singham again,"kareena kapoor, deepika padukone, akshay kumar, ranveer singh","action, drama",0.0,0.0,"kareena kapoor, deepika padukone, akshay kumar, ranveer singh action, drama"
the second best exotic marigold hotel,"judi dench, maggie smith, bill nighy, dev patel","drama, comedy",6.414,697.0,"judi dench, maggie smith, bill nighy, dev patel drama, comedy"
dilwale dulhania le jayenge,"shah rukh khan, kajol, amrish puri, farida jalal","comedy, drama, romance",8.537,4403.0,"shah rukh khan, kajol, amrish puri, farida jalal comedy, drama, romance"
kill,"lakshya, raghav juyal, tanya maniktala, abhishek chauhan","thriller, horror",0.0,0.0,"lakshya, raghav juyal, tanya maniktala, abhishek chauhan thriller, horror"
october,"varun dhawan, banita sandhu, gitanjali rao, sahil vedoliyaa","drama, romance",6.837,89.0,"varun dhawan, banita sandhu, gitanjali rao, sahil vedoliyaa drama, romance"
an action hero,"ayushmann khurrana, jaideep ahlawat, neeraj madhav, gautam joglekar","action, crime, comedy, adventure, thriller",6.4,55.0,"ayushmann khurrana, jaideep ahlawat, neeraj madhav, gautam joglekar action, crime, comedy, adventure, thriller"
the vaccine war,"nivedita bhattacharya, anupam kher, girija oak, nana patekar","drama, thriller",7.5,10.0,"nivedita bhattacharya, anupam kher, girija oak, nana patekar drama, thriller"
jab we met,"shahid kapoor, kareena kapoor, tarun arora, dara singh randhawa","drama, comedy, romance",7.289,261.0,"shahid kapoor, kareena kapoor, tarun arora, dara singh randhawa drama, comedy, romance"
k.g.f: chapter 1,"yash, srinidhi shetty, ramachandra raju, archana jois","thriller, action, adventure, crime",7.357,206.0,"yash, srinidhi shetty, ramachandra raju, archana jois thriller, action, adventure, crime"
mimi,"kriti sanon, evelyn edwards, pankaj tripathi, sai tamhankar","drama, romance",5.2,4.0,"kriti sanon, evelyn edwards, pankaj tripathi, sai tamhankar drama, romance"
afwaah,"nawazuddin siddiqui, t.j. bhanu, bhumi pednekar, eisha chopra",drama,5.9,9.0,"nawazuddin siddiqui, t.j. bhanu, bhumi pednekar, eisha chopra drama"
godfather,"chiranjeevi, salman khan, nayanthara, satyadev kancharana",,6.8,10.0,"chiranjeevi, salman khan, nayanthara, satyadev kancharana "
laila majnu,"avinash tiwary, triptii dimri, sumit kaul, abrar qazi","drama, history",0.0,0.0,"avinash tiwary, triptii dimri, sumit kaul, abrar qazi drama, history"
ghajini,"aamir khan, asin thottumkal, jiah khan, aamir naik","action, romance, thriller",7.026,384.0,"aamir khan, asin thottumkal, jiah khan, aamir naik action, romance, thriller"
jab harry met sejal,"shah rukh khan, anushka sharma, björn freiberg, bruce huther","comedy, drama, romance",6.5,179.0,"shah rukh khan, anushka sharma, björn freiberg, bruce huther comedy, drama, romance"
barfi!,"ranbir kapoor, priyanka chopra jonas, ileana d'cruz, saurabh shukla","drama, romance, comedy",7.516,306.0,"ranbir kapoor, priyanka chopra jonas, ileana d'cruz, saurabh shukla drama, romance, comedy"
mumbai meri jaan,"paresh rawal, kay kay menon, irrfan khan, madhavan",drama,7.0,23.0,"paresh rawal, kay kay menon, irrfan khan, madhavan drama"
ludo,"pankaj tripathi, abhishek bachchan, rajkummar rao, fatima sana shaikh",horror,2.9,44.0,"pankaj tripathi, abhishek bachchan, rajkummar rao, fatima sana shaikh horror"
haider,"shahid kapoor, tabu, shraddha kapoor, kay kay menon","crime, drama",7.224,217.0,"shahid kapoor, tabu, shraddha kapoor, kay kay menon crime, drama"
mission majnu,"sidharth malhotra, rashmika mandanna, parmeet sethi, zakir hussain","thriller, action, drama, history",6.719,32.0,"sidharth malhotra, rashmika mandanna, parmeet sethi, zakir hussain thriller, action, drama, history"
talaash,"aamir khan, kareena kapoor, rani mukerji, nawazuddin siddiqui","crime, drama, thriller",6.8,207.0,"aamir khan, kareena kapoor, rani mukerji, nawazuddin siddiqui crime, drama, thriller"
ae dil hai mushkil,"ranbir kapoor, aishwarya rai bachchan, anushka sharma, fawad khan","romance, drama",6.431,196.0,"ranbir kapoor, aishwarya rai bachchan, anushka sharma, fawad khan romance, drama"
a wednesday,"anupam kher, naseeruddin shah, veerendra saxena, mahesh kanual","drama, thriller",7.0,298.0,"anupam kher, naseeruddin shah, veerendra saxena, mahesh kanual drama, thriller"
wajah tum ho,"sharman joshi, sana khan, gurmeet choudhary, rajneesh duggal","drama, mystery, romance, thriller",5.176,17.0,"sharman joshi, sana khan, gurmeet choudhary, rajneesh duggal drama, mystery, romance, thriller"
